Client_Name,Industry,Country,Service_Used,Project_Duration_Days,Project_Cost_INR,Revenue_Generated_INR,Is_Renewed,Team_Size,Feedback_Score,Project_Month,Profit_INR,ROI,Project_Size,Feedback_Level,Renewed_Flag,Client_Success_Score
Client_115,Retail,Germany,Functional Testing,114,1082294,2929197,Yes,20,8,Apr,1846903,1.706470700197913,Mid-term,Medium,1,1.2225882800791652
Client_5,Healthcare,USA,API Testing,147,677397,2958527,Yes,13,6,Dec,2281130,3.367493508238153,Mid-term,Low,1,1.8269974032952612
Client_24,Retail,Australia,DevOps QA,69,1919618,476712,Yes,15,9,Jun,-1442906,-0.7516630913025404,Short-term,High,1,0.26933476347898383
Client_76,Retail,Germany,Security Testing,293,1843466,2558320,No,4,4,Oct,714854,0.3877771545556034,Long-term,Low,0,0.27511086182224137
Client_57,Telecom,Germany,Mobile Testing,359,1355522,2191075,Yes,18,9,Nov,835553,0.616406815972002,Long-term,High,1,0.8165627263888009
Client_104,Automotive,India,DevOps QA,173,1904726,629504,Yes,3,9,Nov,-1275222,-0.6695041701536074,Mid-term,High,1,0.30219833193855705
Client_178,Telecom,UK,Cloud Testing,138,1262913,2633712,No,13,9,Sep,1370799,1.0854263120262442,Mid-term,High,0,0.7041705248104977
Client_63,Healthcare,Germany,Performance Testing,106,436264,2650121,No,16,5,Oct,2213857,5.074580987658849,Mid-term,Low,0,2.1798323950635394
Client_79,Insurance,UAE,Functional Testing,125,244444,2091578,No,8,7,Mar,1847134,7.556471011765476,Mid-term,Medium,0,3.2325884047061906
Client_170,Healthcare,India,Security Testing,110,1213875,1514734,Yes,16,7,Jul,300859,0.24785006693440428,Mid-term,Medium,1,0.6091400267737617
Client_149,Automotive,India,Functional Testing,215,425111,2478206,Yes,3,10,Mar,2053095,4.829550399777941,Long-term,High,1,2.531820159911176
Client_95,Healthcare,Singapore,Cloud Testing,338,1042426,559590,No,19,8,Jun,-482836,-0.4631849167231055,Long-term,Medium,0,0.05472603331075776
Client_122,Retail,USA,Security Testing,90,720070,2017372,Yes,13,4,Jul,1297302,1.801633174552474,Short-term,Low,1,1.1406532698209897
Client_142,Healthcare,Australia,Mobile Testing,147,1818445,888927,Yes,15,6,Jul,-929518,-0.5111609094583559,Mid-term,Low,1,0.2755356362166576
Client_136,Insurance,India,Test Automation,242,652283,1441995,Yes,11,4,Jan,789712,1.2106892253822343,Long-term,Low,1,0.9042756901528937
Client_89,Retail,UAE,API Testing,199,1235830,1852022,Yes,5,10,Oct,616192,0.49860579529546944,Long-term,High,1,0.7994423181181878
Client_109,Retail,UK,Performance Testing,88,869891,441955,No,6,4,Apr,-427936,-0.4919420938945224,Short-term,Low,0,-0.07677683755780898
Client_191,Retail,Australia,DevOps QA,276,1052272,2659280,No,6,8,Feb,1607008,1.5271792844435659,Long-term,Medium,0,0.8508717137774264
Client_141,Telecom,UK,Cloud Testing,275,101509,606108,Yes,20,10,May,504599,4.970977942842507,Long-term,High,1,2.5883911771370025
Client_85,Banking,UK,API Testing,275,1727217,2651505,Yes,8,10,Feb,924288,0.5351313702910521,Long-term,High,1,0.8140525481164209
Client_91,Banking,Singapore,Test Automation,137,1438037,1739267,Yes,12,6,Sep,301230,0.20947305250143078,Mid-term,Low,1,0.5637892210005724
Client_180,Insurance,Australia,API Testing,332,1161070,1523249,Yes,7,7,Feb,362179,0.3119355422153703,Long-term,Medium,1,0.6347742168861481
Client_117,Banking,UAE,Functional Testing,112,894911,2223224,No,8,7,Nov,1328313,1.4842962037565748,Mid-term,Medium,0,0.8037184815026299
Client_70,Healthcare,India,Functional Testing,361,1638591,2855280,Yes,11,5,Sep,1216689,0.7425214711907975,Long-term,Low,1,0.7470085884763189
Client_79,Automotive,Germany,Test Automation,240,489093,2918931,Yes,5,6,Jul,2429838,4.968049021351767,Long-term,Low,1,2.4672196085407068
Client_65,E-commerce,UAE,Functional Testing,41,1951643,407875,Yes,7,5,Feb,-1543768,-0.7910094212927262,Short-term,Low,1,0.13359623148290947
Client_60,Banking,Australia,Test Automation,154,139258,529722,Yes,12,8,Jun,390464,2.8038891841043245,Mid-term,Medium,1,1.6615556736417298
Client_31,EdTech,Singapore,Security Testing,52,1399677,1062729,Yes,16,4,Nov,-336948,-0.24073268332622455,Short-term,Low,1,0.3237069266695102
Client_185,Healthcare,Singapore,Test Automation,95,1896901,732659,Yes,8,7,Feb,-1164242,-0.613760022267899,Mid-term,Medium,1,0.2644959910928404
Client_50,Healthcare,USA,Mobile Testing,323,863521,2585917,Yes,4,4,Jun,1722396,1.994619702358136,Long-term,Low,1,1.2178478809432545
Client_81,EdTech,UAE,Functional Testing,333,1727424,2818134,Yes,13,4,Jun,1090710,0.6314083861287095,Long-term,Low,1,0.6725633544514837
Client_31,Automotive,UK,DevOps QA,112,1400648,150773,Yes,8,9,May,-1249875,-0.892354824338449,Mid-term,High,1,0.21305807026462037
Client_191,E-commerce,Singapore,Mobile Testing,98,600771,765410,Yes,3,9,Mar,164639,0.27404618398691016,Mid-term,High,1,0.6796184735947641
Client_138,Healthcare,Singapore,Security Testing,352,772544,2921937,Yes,4,9,Apr,2149393,2.782227290613868,Long-term,High,1,1.6828909162455472
Client_196,EdTech,USA,Cloud Testing,292,1612054,775859,Yes,12,9,May,-836195,-0.518714013302284,Long-term,High,1,0.3625143946790864
Client_177,Insurance,Germany,Performance Testing,50,232837,2049912,No,15,7,Jan,1817075,7.804064646082882,Short-term,Medium,0,3.331625858433153
Client_48,Banking,UK,Test Automation,323,1480532,2378248,Yes,6,7,Feb,897716,0.6063469077331662,Long-term,Medium,1,0.7525387630932665
Client_50,Retail,Germany,Functional Testing,105,1230273,1372653,Yes,13,6,Jul,142380,0.11573041105510729,Mid-term,Low,1,0.5262921644220429
Client_56,EdTech,Singapore,Mobile Testing,58,1817671,1785705,Yes,7,9,Apr,-31966,-0.017586240854368034,Short-term,High,1,0.5629655036582528
Client_190,E-commerce,India,Security Testing,115,912627,2731896,Yes,16,7,Jul,1819269,1.9934420086190743,Mid-term,Medium,1,1.3073768034476299
Client_124,EdTech,Australia,Security Testing,162,498185,2574020,Yes,13,10,Feb,2075835,4.166795467547196,Mid-term,High,1,2.2667181870188786
Client_71,EdTech,UK,API Testing,122,1199053,2025524,No,11,5,Feb,826471,0.6892697820696834,Mid-term,Low,0,0.42570791282787335
Client_186,Automotive,UAE,Security Testing,294,1532824,970685,Yes,15,7,Mar,-562139,-0.3667342108422102,Long-term,Medium,1,0.3633063156631159
Client_151,Telecom,Australia,Mobile Testing,237,1143436,1012607,No,6,4,Sep,-130829,-0.11441742257546553,Long-term,Low,0,0.07423303096981379
Client_195,Retail,USA,Mobile Testing,336,1705860,1477907,Yes,4,4,Dec,-227953,-0.13362937169521533,Long-term,Low,1,0.3665482513219138
Client_135,Telecom,Germany,API Testing,318,1256511,1407181,Yes,9,6,May,150670,0.1199114054711817,Long-term,Low,1,0.5279645621884727
Client_153,Telecom,India,DevOps QA,356,423237,2541912,Yes,10,4,Oct,2118675,5.005883228545708,Long-term,Low,1,2.4223532914182835
Client_73,Telecom,India,Performance Testing,39,1385636,1427375,No,10,9,Aug,41739,0.030122629608353133,Short-term,High,0,0.2820490518433413
Client_26,E-commerce,UAE,DevOps QA,175,693764,1973377,Yes,18,5,Feb,1279613,1.844449985874159,Mid-term,Low,1,1.1877799943496636
Client_50,Retail,USA,Test Automation,73,776541,1593950,Yes,19,6,Sep,817409,1.0526282578769184,Short-term,Low,1,0.9010513031507674
Client_76,Telecom,Singapore,Cloud Testing,140,959422,524498,Yes,19,9,Jun,-434924,-0.4533187690088407,Mid-term,High,1,0.38867249239646373
Client_59,Insurance,Germany,Test Automation,259,1444072,2594134,Yes,15,9,Dec,1150062,0.7964021184539275,Long-term,High,1,0.8885608473815712
Client_93,Telecom,Australia,API Testing,340,775333,184054,Yes,6,7,Oct,-591279,-0.76261296758941,Long-term,Medium,1,0.20495481296423598
